,id,dt_ocorrencia,uf,regiao,classificacao_da_ocorrencia
6991,5770,2014-04-06,PR,Sul,Acidente
6992,5769,2014-03-28,CE,Nordeste,Incidente
6993,5768,2014-03-06,AC,Norte,Incidente Grave
6994,5767,2014-02-24,MT,Centro-Oeste,Acidente
6995,5766,2014-03-18,PA,Norte,Acidente
6996,5765,2014-03-31,PR,Sul,Ocorrência Anormal
6997,5761,2014-04-04,SP,Sudeste,Incidente
6998,5764,2014-04-03,RS,Sul,Ocorrência Anormal
6999,5763,2014-04-07,RO,Norte,Incidente
7000,5762,2014-04-03,PR,Sul,Incidente
7001,5936,2014-06-29,AM,Norte,Incidente
7002,5938,2014-07-01,AC,Norte,Incidente
7003,5937,2014-06-30,RS,Sul,Acidente
7004,5935,2014-06-27,CE,Nordeste,Acidente
7005,5932,2014-05-04,SP,Sudeste,Incidente
7006,5931,2014-05-14,PA,Norte,Ocorrência de Solo
7007,5934,2014-06-24,AM,Norte,Incidente
7008,5933,2014-06-24,GO,Centro-Oeste,Incidente
7009,5930,2014-06-27,RJ,Sudeste,Incidente
7010,5929,2014-06-24,RS,Sul,Ocorrência Anormal
7011,5928,2014-06-21,MS,Centro-Oeste,Incidente
7012,5927,2014-06-19,AM,Norte,Incidente Grave
7013,5926,2014-06-18,MG,Sudeste,Ocorrência Anormal
7014,5925,2014-08-24,SP,Sudeste,Incidente
7015,5921,2014-06-01,SP,Sudeste,Incidente
7016,5920,2014-06-08,PA,Norte,Incidente
7017,5917,2014-06-16,PR,Sul,Ocorrência Anormal
7018,5923,2014-06-15,SP,Sudeste,Incidente
7019,5922,2014-06-13,GO,Centro-Oeste,Acidente
7020,5899,2014-06-08,DF,Centro-Oeste,Incidente
7021,5891,2014-06-11,SP,Sudeste,Incidente
7022,5922,2014-06-13,GO,Centro-Oeste,Acidente
7023,5919,2014-06-05,SP,Sudeste,Ocorrência Anormal
7024,5918,2014-06-08,MT,Centro-Oeste,Incidente Grave
7025,5890,2014-06-11,PA,Norte,Incidente
7026,5916,2014-06-14,RJ,Sudeste,Incidente
7027,5915,2014-06-15,PA,Norte,Incidente
7028,5914,2014-06-16,PE,Nordeste,Ocorrência Anormal
7029,5924,2014-06-17,SP,Sudeste,Acidente
7030,5910,2014-06-18,AM,Norte,Ocorrência Anormal
7031,5913,2014-06-18,AM,Norte,Incidente
7032,5909,2014-06-18,PE,Nordeste,Incidente
7033,5908,2014-05-31,PA,Norte,Incidente
7034,5907,2014-05-29,RJ,Sudeste,Incidente
7035,5906,2014-05-31,SP,Sudeste,Incidente
7036,5904,2014-06-03,AM,Norte,Incidente
7037,5905,2014-05-31,SC,Sul,Acidente
7038,5903,2014-06-01,PR,Sul,Ocorrência Anormal
7039,5902,2014-06-04,PA,Norte,Ocorrência Anormal
7040,5901,2014-06-06,MG,Sudeste,Incidente
7041,5900,2014-06-07,MS,Centro-Oeste,Acidente
7042,5898,2014-06-07,SP,Sudeste,Acidente
7043,5897,2014-12-26,SP,Sudeste,Ocorrência de Solo
7044,5912,2014-06-18,SP,Sudeste,Ocorrência Anormal
7045,5911,2014-05-21,AM,Norte,Incidente
7046,5894,2014-06-10,PA,Norte,Incidente
7047,5893,2014-06-08,PR,Sul,Incidente
7048,5896,2014-06-06,SP,Sudeste,Incidente Grave
7049,5896,2014-06-06,SP,Sudeste,Incidente Grave
7050,5895,2014-06-08,AM,Norte,Incidente
7051,5892,2014-06-11,SP,Sudeste,Acidente
7052,5889,2014-06-01,PE,Nordeste,Incidente
7053,5888,2014-06-03,AM,Norte,Incidente
7054,5887,2014-06-07,PA,Norte,Acidente
7055,5875,2014-05-21,MG,Sudeste,Ocorrência Anormal
7056,5874,2014-12-02,SP,Sudeste,Ocorrência Anormal
7057,5886,2014-05-31,AM,Norte,Acidente
7058,5885,2014-05-29,MG,Sudeste,Ocorrência Anormal
7059,5884,2014-05-29,SP,Sudeste,Incidente
7060,5882,2014-05-28,PR,Sul,Ocorrência Anormal
7061,5881,2014-05-28,SP,Sudeste,Incidente Grave
7062,5879,2014-05-27,MG,Sudeste,Ocorrência Anormal
7063,5883,2014-12-23,RS,Sul,Incidente
7064,5880,2014-05-27,GO,Centro-Oeste,Incidente
7065,5878,2014-05-27,MT,Centro-Oeste,Ocorrência Anormal
7066,5877,2014-05-25,MG,Sudeste,Ocorrência Anormal
7067,5876,2014-05-21,RJ,Sudeste,Ocorrência Anormal
7068,5873,2014-05-21,BA,Nordeste,Acidente
7069,5872,2014-05-21,MG,Sudeste,Incidente
7070,5871,2014-05-20,RJ,Sudeste,Ocorrência Anormal
7071,5868,2014-04-25,BA,Nordeste,Ocorrência Anormal
7072,5866,2015-01-25,RJ,Sudeste,Ocorrência Anormal
7073,5865,2014-06-11,AM,Norte,Incidente
7074,5870,2014-05-14,SE,Nordeste,Incidente
7075,5869,2014-05-09,PA,Norte,Incidente
7076,5867,2014-04-24,PR,Sul,Incidente
7077,5864,2014-03-22,RJ,Sudeste,Incidente
7078,5863,2015-01-29,MG,Sudeste,Incidente
7079,5862,2014-05-22,TO,Norte,Incidente
7080,5861,2014-05-19,DF,Centro-Oeste,Acidente
7081,5860,2014-05-19,DF,Centro-Oeste,Acidente
7082,5859,2014-05-18,PR,Sul,Incidente
7083,5858,2014-05-17,SP,Sudeste,Incidente
7084,5857,2014-05-17,SP,Sudeste,Incidente
7085,5856,2014-05-16,AM,Norte,Incidente
7086,5855,2014-05-15,RJ,Sudeste,Incidente
7087,5853,2014-05-16,PA,Norte,Incidente
7088,5852,2014-05-14,SP,Sudeste,Incidente
7089,5854,2014-05-14,CE,Nordeste,Incidente
7090,5851,2014-05-13,PA,Norte,Incidente
7091,5850,2014-05-13,MA,Nordeste,Incidente Grave
7092,5850,2014-05-13,MA,Nordeste,Incidente Grave
7093,5845,2014-05-10,RS,Sul,Acidente
7094,5844,2014-05-09,RJ,Sudeste,Incidente
7095,5849,2014-05-13,MT,Centro-Oeste,Incidente Grave
7096,5849,2014-05-13,MT,Centro-Oeste,Incidente Grave
7097,5848,2014-05-12,PE,Nordeste,Incidente
7098,5847,2014-05-10,BA,Nordeste,Incidente
7099,5846,2014-05-10,PR,Sul,Acidente
7100,1731,2011-02-01,PR,Sul,Ocorrência Anormal
7101,5843,2014-05-09,RS,Sul,Incidente Grave
7102,5843,2014-05-09,RS,Sul,Incidente Grave
7103,5842,2014-05-09,GO,Centro-Oeste,Incidente Grave
7104,5841,2014-05-09,MG,Sudeste,Ocorrência Anormal
7105,5840,2014-05-08,PA,Norte,Ocorrência Anormal
7106,5839,2014-05-09,GO,Centro-Oeste,Incidente
7107,1748,2011-02-05,MA,Nordeste,Acidente
7108,1747,2011-02-05,RJ,Sudeste,Incidente Grave
7109,1746,2011-02-04,BA,Nordeste,Acidente
7110,1745,2011-02-04,RJ,Sudeste,Ocorrência Anormal
7111,1744,2011-02-04,SP,Sudeste,Acidente
7112,1743,2011-02-04,SC,Sul,Incidente
7113,1742,2011-02-04,ES,Sudeste,Incidente
7114,1741,2011-02-04,PR,Sul,Ocorrência Anormal
7115,1740,2011-02-03,MS,Centro-Oeste,Incidente
7116,1739,2011-02-03,SC,Sul,Ocorrência Anormal
7117,1738,2011-02-03,PA,Norte,Incidente
7118,1737,2011-02-03,SC,Sul,Ocorrência Anormal
7119,1735,2011-02-03,RS,Sul,Incidente
7120,1735,2011-02-03,RS,Sul,Incidente
7121,1736,2011-02-03,SP,Sudeste,Ocorrência Anormal
7122,1734,2011-02-02,AM,Norte,Incidente
7123,1734,2011-02-02,AM,Norte,Incidente
7124,1733,2011-02-02,CE,Nordeste,Incidente
7125,1732,2011-02-02,MG,Sudeste,Ocorrência Anormal
7126,1730,2011-02-01,RJ,Sudeste,Ocorrência Anormal
7127,1729,2011-01-30,PA,Norte,Acidente
7128,1728,2011-01-31,SP,Sudeste,Acidente
7129,1727,2011-01-31,SP,Sudeste,Ocorrência Anormal
7130,1726,2011-01-31,RS,Sul,Ocorrência Anormal
7131,1725,2011-01-31,MG,Sudeste,Ocorrência Anormal
7132,1724,2011-01-31,RJ,Sudeste,Ocorrência Anormal
7133,1392,2010-11-13,BA,Nordeste,Ocorrência Anormal
7134,1391,2010-11-13,RJ,Sudeste,Ocorrência Anormal
7135,1390,2010-11-13,SP,Sudeste,Acidente
7136,1389,2010-11-12,SP,Sudeste,Ocorrência Anormal
7137,1388,2010-11-11,SP,Sudeste,Ocorrência Anormal
7138,1387,2010-11-11,MG,Sudeste,Ocorrência Anormal
7139,1386,2010-11-10,RN,Nordeste,Ocorrência Anormal
7140,1385,2010-11-10,AM,Norte,Incidente
7141,1383,2010-11-09,SC,Sul,Acidente
7142,1384,2010-11-10,AM,Norte,Ocorrência de Solo
7143,1382,2010-11-09,BA,Nordeste,Acidente
7144,1381,2010-11-09,SP,Sudeste,Ocorrência Anormal
7145,1380,2010-11-09,PE,Nordeste,Ocorrência Anormal
7146,1379,2010-11-09,RJ,Sudeste,Ocorrência Anormal
7147,1378,2010-11-09,BA,Nordeste,Ocorrência Anormal
7148,1376,2010-11-09,DF,Centro-Oeste,Ocorrência Anormal
7149,1375,2010-11-08,MS,Centro-Oeste,Acidente
7150,1377,2010-11-09,RS,Sul,Ocorrência Anormal
7151,1374,2010-11-08,RJ,Sudeste,Incidente
7152,1373,2010-11-07,MG,Sudeste,Ocorrência Anormal
7153,1372,2010-11-07,MG,Sudeste,Ocorrência Anormal
7154,1371,2010-11-07,MA,Nordeste,Incidente
7155,1370,2010-11-05,SP,Sudeste,Acidente
7156,1370,2010-11-05,SP,Sudeste,Acidente
7157,1060,2010-07-23,ES,Sudeste,Ocorrência de Solo
7158,1059,2010-07-23,SP,Sudeste,Ocorrência de Solo
7159,1058,2010-07-23,AC,Norte,Incidente
7160,1057,2010-07-21,SC,Sul,Incidente
7161,1056,2010-07-21,BA,Nordeste,Incidente
7162,1055,2010-07-21,BA,Nordeste,Incidente
7163,1054,2010-07-21,PR,Sul,Incidente
7164,1053,2010-07-21,DF,Centro-Oeste,Incidente
7165,1052,2010-07-21,RS,Sul,Ocorrência de Solo
7166,1051,2010-07-21,RS,Sul,Ocorrência de Solo
7167,1050,2010-07-20,TO,Norte,Acidente
7168,1049,2010-07-20,MS,Centro-Oeste,Ocorrência Anormal
7169,1048,2010-07-20,SC,Sul,Ocorrência Anormal
7170,1047,2010-07-20,RJ,Sudeste,Incidente
7171,1046,2010-07-19,DF,Centro-Oeste,Acidente
7172,1045,2010-07-19,PR,Sul,Incidente
7173,1044,2010-07-18,MT,Centro-Oeste,Acidente
7174,1043,2010-07-18,DF,Centro-Oeste,Ocorrência Anormal
7175,1042,2010-07-16,PR,Sul,Incidente
7176,1041,2010-07-16,SP,Sudeste,Ocorrência Anormal
7177,2058,2011-05-03,PR,Sul,Acidente
7178,2057,2011-05-03,MT,Centro-Oeste,Ocorrência Anormal
7179,2056,2011-05-03,SP,Sudeste,Incidente
7180,2055,2011-05-03,PR,Sul,Ocorrência Anormal
7181,2054,2011-05-03,DF,Centro-Oeste,Incidente
7182,2053,2011-05-03,SP,Sudeste,Ocorrência Anormal
7183,2052,2011-05-03,PR,Sul,Ocorrência Anormal
7184,2051,2011-05-02,SP,Sudeste,Ocorrência Anormal
7185,2050,2011-05-02,SP,Sudeste,Acidente
7186,2049,2011-05-02,MS,Centro-Oeste,Ocorrência Anormal
7187,2059,2011-05-04,SP,Sudeste,Incidente
7188,2048,2011-05-02,PR,Sul,Incidente
7189,2046,2011-05-01,MS,Centro-Oeste,Acidente
7190,1364,2010-11-03,DF,Centro-Oeste,Incidente
7191,2047,2011-05-02,RJ,Sudeste,Incidente
7192,2045,2011-05-01,SP,Sudeste,Ocorrência Anormal
7193,2044,2011-05-01,SP,Sudeste,Ocorrência Anormal
7194,2043,2011-04-30,PB,Nordeste,Ocorrência Anormal
7195,1723,2011-01-31,RJ,Sudeste,Incidente
7196,1722,2011-01-31,BA,Nordeste,Ocorrência de Solo
7197,1355,2010-11-01,RS,Sul,Incidente
7198,1349,2010-10-30,PR,Sul,Ocorrência Anormal
7199,1348,2010-10-30,SP,Sudeste,Incidente
7200,2042,2011-04-30,SE,Nordeste,Incidente
7201,1721,2011-01-30,RJ,Sudeste,Acidente
7202,1720,2011-01-30,AP,Norte,Ocorrência Anormal
7203,1719,2011-01-30,CE,Nordeste,Incidente
7204,1718,2011-01-30,RJ,Sudeste,Incidente
7205,1717,2011-01-30,MA,Nordeste,Ocorrência Anormal
7206,1716,2011-01-30,SP,Sudeste,Ocorrência Anormal
7207,1715,2011-01-29,MS,Centro-Oeste,Incidente
7208,1714,2011-01-29,SP,Sudeste,Ocorrência Anormal
7209,1713,2011-01-29,SC,Sul,Ocorrência Anormal
7210,1712,2011-01-29,BA,Nordeste,Incidente
7211,1711,2011-01-29,SP,Sudeste,Acidente
7212,1710,2011-01-28,PR,Sul,Ocorrência Anormal
7213,1709,2011-01-28,MS,Centro-Oeste,Ocorrência Anormal
7214,1708,2011-01-28,PR,Sul,Ocorrência Anormal
7215,1707,2011-01-28,RJ,Sudeste,Ocorrência Anormal
7216,1706,2011-01-28,DF,Centro-Oeste,Ocorrência Anormal
7217,1705,2011-01-28,PR,Sul,Acidente
7218,1704,2011-01-28,SP,Sudeste,Ocorrência Anormal
